NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,lcz_source,lcz_dom_100m,lcz_dom_300m,lcz_dom_500m,lcz_comp_100m,lcz_comp_300m,lcz_comp_500m,lcz_category
26328001,ST SAUVEUR EN DIOIS,44.682667,5.157833,338,demuzere,12.0,9,9,"{""12"": 2, ""9"": 2}","{""12"": 17, ""9"": 23}","{""11"": 6, ""9"": 66, ""12"": 38}",bati_special
26330001,ST-SORLIN-EN-VA,45.271167,4.930333,237,demuzere,9.0,9,9,"{""9"": 4}","{""9"": 37, ""14"": 5}","{""14"": 38, ""9"": 67, ""11"": 2, ""12"": 5}",bati_special
26340001,SEDERON,44.202333,5.538833,804,demuzere,9.0,9,9,"{""9"": 5}","{""6"": 5, ""9"": 32, ""12"": 2}","{""6"": 11, ""12"": 26, ""9"": 62, ""14"": 9}",bati_special
26361001,VALDROME,44.505333,5.576667,786,demuzere,12.0,12,12,"{""12"": 4}","{""12"": 23, ""11"": 11, ""9"": 5}","{""11"": 37, ""12"": 66, ""9"": 6}",non_bati
26377003,VINSOBRES,44.337333,5.060167,346,demuzere,6.0,6,6,"{""6"": 4}","{""9"": 7, ""6"": 31}","{""9"": 40, ""6"": 68}",urbain_aere
27016001,LES ANDELYS,49.244667,1.412833,16,demuzere,6.0,6,6,"{""6"": 4}","{""6"": 36, ""11"": 8}","{""12"": 12, ""6"": 80, ""11"": 28}",urbain_aere
27056003,BERNAY,49.101333,0.559833,166,demuzere,14.0,14,14,"{""14"": 5}","{""14"": 44}","{""14"": 118, ""9"": 2}",non_bati
27100001,BOULLEVILLE,49.361,0.392833,122,demuzere,14.0,14,14,"{""14"": 5}","{""14"": 44}","{""14"": 106, ""9"": 8, ""8"": 6, ""6"": 2}",non_bati
27112001,BRETEUIL,48.8375,0.907667,168,demuzere,6.0,6,6,"{""6"": 3, ""11"": 1}","{""6"": 24, ""12"": 8, ""11"": 11}","{""9"": 5, ""6"": 62, ""12"": 15, ""11"": 39}",urbain_aere
27306001,GUICHAINVILLE,48.977,1.181667,147,demuzere,14.0,14,14,"{""14"": 4, ""9"": 2}","{""14"": 22, ""9"": 20}","{""14"": 66, ""9"": 49, ""6"": 1}",non_bati
27347001,EVREUX-HUEST,49.025,1.221667,138,demuzere,14.0,14,14,"{""14"": 6}","{""14"": 44}","{""14"": 118, ""9"": 2}",non_bati
27375001,LOUVIERS,49.204167,1.187167,25,demuzere,6.0,6,6,"{""6"": 5}","{""6"": 44}","{""6"": 91, ""8"": 1, ""9"": 7, ""12"": 10, ""14"": 11}",urbain_aere
27422001,MUIDS,49.224167,1.2805,31,demuzere,14.0,14,14,"{""14"": 5}","{""14"": 41}","{""12"": 4, ""14"": 109, ""9"": 4}",non_bati
28051002,BONNEVAL,48.203167,1.417,134,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 41}","{""14"": 113}",non_bati
28064002,BU_SAPC,48.8015,1.493167,132,cerema,9.0,9,16,"{""15"": 3022.152350200302, ""9"": 16840.023906322625, ""11"": 9.218830638479497, ""6"": 4388.380586447496, ""13"": 2111.599622575133, ""16"": 4984.892477304372}","{""15"": 18642.260544230103, ""9"": 107838.81332855436, ""13"": 34585.48049382882, ""16"": 92522.90377875588, ""6"": 14036.926553404308, ""11"": 13693.15808439273, ""8"": 886.8672714639131}","{""15"": 39632.78894749888, ""11"": 14077.194798075305, ""9"": 219591.01676945263, ""13"": 127563.3687481347, ""12"": 10960.420254337605, ""16"": 339691.37652745174, ""6"": 14036.926553404308, ""8"": 18353.602513661048}",non_bati
28070001,CHARTRES,48.4605,1.501167,155,demuzere,6.0,6,6,"{""6"": 4}","{""12"": 4, ""6"": 39}","{""14"": 19, ""6"": 81, ""12"": 15, ""9"": 2}",urbain_aere
28078001,CHAPELLE-GUILLAUME_SAPC,48.112,0.905833,197,demuzere,9.0,12,12,"{""12"": 1, ""9"": 2}","{""12"": 27, ""9"": 10}","{""12"": 73, ""9"": 37, ""14"": 3}",non_bati
28190002,GUILLONVILLE,48.092833,1.6675,133,demuzere,14.0,14,14,"{""14"": 5}","{""14"": 44}","{""14"": 105, ""9"": 13}",non_bati
28195001,HOUX,48.566167,1.620833,107,cerema,9.0,16,11,"{""15"": 1038.6493602096277, ""16"": 10635.827516462743, ""9"": 16879.888958916144, ""11"": 2791.9952466070467}","{""15"": 13292.355806602647, ""16"": 90706.34300477055, ""11"": 87270.63615149782, ""9"": 57536.54256809126, ""12"": 22637.723771854828, ""14"": 10673.648530410359}","{""15"": 30400.5516384125, ""11"": 304081.04764305335, ""16"": 287985.4769335448, ""9"": 86964.70254288541, ""12"": 56923.175147948554, ""14"": 17304.0739240438}",non_bati
28196003,ILLIERS-COMBRAY_SAPC,48.2835,1.253167,170,demuzere,14.0,14,14,"{""14"": 4}","{""9"": 7, ""14"": 30, ""11"": 3, ""12"": 4}","{""11"": 11, ""9"": 15, ""14"": 69, ""12"": 22}",non_bati
28198001,CHATEAUDUN,48.061333,1.376333,126,demuzere,14.0,14,14,"{""14"": 6}","{""14"": 42, ""9"": 1}","{""14"": 111, ""9"": 7}",non_bati
28206001,LAONS,48.706833,1.173167,171,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 38, ""9"": 6}","{""14"": 92, ""9"": 25}",non_bati
28214003,LA LOUPE_SAPC,48.481,1.013333,200,demuzere,9.0,9,14,"{""9"": 5}","{""14"": 16, ""9"": 20, ""6"": 7}","{""14"": 59, ""9"": 37, ""6"": 23}",non_bati
28239002,MARVILLE_SAPC,48.652667,1.371833,153,demuzere,9.0,14,14,"{""9"": 3, ""14"": 1}","{""14"": 37, ""9"": 6}","{""14"": 112, ""9"": 6}",non_bati
28280001,NOGENT-LE-ROTROU,48.318667,0.797833,108,demuzere,6.0,6,6,"{""6"": 3, ""9"": 1}","{""6"": 21, ""9"": 18, ""14"": 3}","{""6"": 52, ""14"": 25, ""9"": 39, ""12"": 1}",urbain_aere
28322001,RUEIL,48.712167,0.959333,157,demuzere,12.0,11,11,"{""11"": 1, ""12"": 3}","{""11"": 27, ""12"": 17}","{""12"": 41, ""11"": 72, ""14"": 3}",non_bati
28363001,SAINVILLE,48.403833,1.903167,149,demuzere,14.0,14,14,"{""14"": 5}","{""14"": 39, ""9"": 2}","{""14"": 115, ""9"": 3}",non_bati
28373002,SENONCHES,48.558,1.012167,239,demuzere,14.0,14,14,"{""14"": 6}","{""14"": 35, ""9"": 9}","{""9"": 21, ""14"": 100}",non_bati
28380003,SOURS_SAPC,48.406333,1.555167,147,demuzere,14.0,14,14,"{""14"": 5}","{""14"": 36, ""12"": 1, ""9"": 4, ""6"": 3}","{""14"": 86, ""11"": 5, ""12"": 6, ""9"": 18, ""6"": 3}",non_bati
28386001,THIMERT,48.544167,1.302833,225,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 40}","{""14"": 116}",non_bati
28406002,EOLE_VIABON,48.214667,1.6755,141,demuzere,14.0,14,14,"{""14"": 5}","{""14"": 43}","{""14"": 119}",non_bati
28407001,VICHERES,48.257833,0.910167,235,demuzere,14.0,14,14,"{""14"": 5}","{""14"": 42, ""9"": 2}","{""14"": 111, ""9"": 6}",non_bati
29018001,BRENNILIS,48.352667,-3.869,220,demuzere,6.0,6,6,"{""6"": 4}","{""6"": 30, ""9"": 10, ""11"": 4}","{""11"": 35, ""6"": 42, ""9"": 35, ""12"": 5}",urbain_aere
29022001,CAMARET,48.274333,-4.606,40,demuzere,9.0,9,9,"{""9"": 5}","{""9"": 44}","{""9"": 108, ""12"": 1, ""6"": 6, ""14"": 2}",bati_special
29041002,CORAY CHAT EAU,48.066,-3.8255,242,demuzere,9.0,9,9,"{""9"": 5}","{""9"": 43}","{""9"": 106, ""12"": 7, ""14"": 3}",bati_special
29075001,BREST-GUIPAVAS,48.453833,-4.391167,92,demuzere,9.0,9,9,"{""9"": 6}","{""9"": 43, ""14"": 1}","{""9"": 107, ""14"": 15}",bati_special
29082001,BATZ,48.746333,-4.011833,32,demuzere,9.0,9,9,"{""9"": 4}","{""9"": 44}","{""14"": 23, ""9"": 85}",bati_special
29113001,LANMEUR,48.6625,-3.692667,57,demuzere,14.0,14,9,"{""14"": 5}","{""9"": 16, ""12"": 9, ""14"": 18}","{""9"": 47, ""12"": 30, ""14"": 41}",bati_special
29120001,LANVEOC,48.279333,-4.439333,81,demuzere,14.0,14,14,"{""14"": 3, ""12"": 2}","{""14"": 26, ""12"": 10, ""9"": 6, ""16"": 1}","{""14"": 61, ""9"": 16, ""12"": 23, ""6"": 9, ""16"": 1, ""11"": 9}",non_bati
29155005,OUESSANT-STIFF,48.473333,-5.057,64,demuzere,9.0,14,14,"{""9"": 5}","{""17"": 2, ""14"": 19, ""9"": 18, ""12"": 1}","{""14"": 43, ""17"": 5, ""9"": 37, ""12"": 1}",non_bati
29163003,PLEYBER-CHRIST SA,48.5,-3.8535,147,demuzere,9.0,14,14,"{""14"": 1, ""9"": 3}","{""14"": 22, ""9"": 14, ""12"": 4}","{""14"": 52, ""9"": 43, ""12"": 22}",non_bati
29168001,PTE DU RAZ,48.038833,-4.732,67,demuzere,14.0,14,14,"{""14"": 4}","{""17"": 3, ""14"": 20, ""9"": 4}","{""17"": 3, ""14"": 38, ""9"": 7, ""12"": 1}",non_bati
29170001,PLOMELIN-INRAE,47.946,-4.128,33,demuzere,12.0,12,12,"{""12"": 5}","{""12"": 33, ""9"": 7, ""14"": 2}","{""12"": 67, ""11"": 11, ""9"": 26, ""14"": 13}",non_bati
29178001,PLOUDALMEZEAU,48.548,-4.664167,40,demuzere,14.0,14,14,"{""14"": 6}","{""14"": 36, ""9"": 6, ""12"": 1}","{""14"": 68, ""9"": 38, ""12"": 10, ""6"": 4}",non_bati
29179001,PLOUDANIEL-INRAE,48.503833,-4.327667,76,demuzere,14.0,14,9,"{""9"": 2, ""14"": 3}","{""14"": 22, ""9"": 21}","{""14"": 56, ""9"": 60, ""12"": 1}",bati_special
29214001,PLOVAN,47.915833,-4.3775,10,demuzere,14.0,14,14,"{""14"": 6}","{""14"": 38}","{""14"": 86, ""16"": 1}",non_bati
29216001,QUIMPER,47.973,-4.160667,82,demuzere,9.0,9,9,"{""9"": 2, ""14"": 2}","{""9"": 21, ""12"": 8, ""14"": 14}","{""9"": 61, ""12"": 32, ""14"": 23}",bati_special
29249002,SAINT-GOAZEC,48.144667,-3.730833,260,demuzere,12.0,12,12,"{""12"": 6}","{""12"": 40, ""9"": 3}","{""12"": 89, ""14"": 7, ""9"": 23}",non_bati
29263002,ST-SEGAL S A,48.225833,-4.09,89,demuzere,14.0,14,14,"{""14"": 5}","{""14"": 41, ""9"": 1, ""12"": 1}","{""14"": 68, ""9"": 27, ""12"": 23}",non_bati
29264001,LANDIVISIAU,48.532,-4.151833,109,demuzere,14.0,14,14,"{""14"": 5}","{""14"": 44}","{""14"": 111, ""9"": 8}",non_bati
29276001,SIBIRIL S A,48.660833,-4.079167,52,demuzere,14.0,14,14,"{""14"": 3, ""9"": 1}","{""14"": 28, ""9"": 14}","{""9"": 48, ""14"": 69}",non_bati
29277001,SIZUN,48.391333,-4.0205,157,demuzere,12.0,9,11,"{""12"": 3, ""9"": 1}","{""9"": 17, ""14"": 6, ""12"": 13, ""17"": 1, ""11"": 2}","{""9"": 23, ""14"": 24, ""12"": 28, ""17"": 11, ""11"": 29}",non_bati
29293001,TREGUNC,47.841333,-3.868833,25,demuzere,14.0,9,9,"{""12"": 2, ""14"": 3}","{""9"": 22, ""12"": 2, ""14"": 19}","{""9"": 63, ""14"": 49, ""12"": 5}",bati_special
30003001,AIGUES-MORTES,43.537167,4.207,1,demuzere,14.0,14,17,"{""14"": 5}","{""17"": 13, ""16"": 3, ""14"": 23}","{""14"": 29, ""17"": 63, ""16"": 17}",non_bati
30009001,ALZON,43.979,3.444,611,demuzere,12.0,11,11,"{""12"": 2, ""11"": 2}","{""11"": 30, ""12"": 9}","{""11"": 95, ""12"": 12}",non_bati
30032007,TARASCON,43.829833,4.640167,15,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 21, ""9"": 5, ""17"": 12}","{""14"": 43, ""17"": 26, ""9"": 35, ""16"": 2}",non_bati
30068001,CARDET,44.021,4.079667,109,demuzere,9.0,9,9,"{""9"": 4}","{""9"": 38}","{""9"": 104, ""14"": 2}",bati_special
30076001,CAVILLARGUES,44.113,4.518667,131,demuzere,6.0,9,9,"{""6"": 3, ""9"": 2}","{""9"": 21, ""6"": 17, ""12"": 1}","{""9"": 64, ""6"": 44, ""12"": 1}",bati_special
30087002,COLOGNAC,44.021833,3.825,589,demuzere,12.0,11,11,"{""11"": 1, ""12"": 3}","{""11"": 25, ""12"": 14}","{""9"": 9, ""11"": 76, ""12"": 21}",non_bati
30101001,DEAUX,44.071833,4.143667,185,demuzere,9.0,9,9,"{""9"": 4}","{""9"": 36, ""12"": 4}","{""9"": 67, ""14"": 17, ""12"": 14, ""11"": 6, ""6"": 6}",bati_special
30129001,GENERARGUES,44.073333,3.977667,139,demuzere,9.0,9,9,"{""9"": 4}","{""9"": 39}","{""9"": 102, ""11"": 3, ""12"": 1}",bati_special
30132004,LA GRAND COMBE,44.243,4.010167,499,demuzere,12.0,11,11,"{""12"": 2, ""11"": 1, ""15"": 1}","{""11"": 23, ""12"": 7, ""15"": 9}","{""11"": 89, ""12"": 10, ""15"": 9}",non_bati
30164001,MEJANNES-LE-CLAP,44.216333,4.331,313,demuzere,14.0,14,12,"{""14"": 4}","{""14"": 32, ""12"": 5, ""9"": 3}","{""9"": 19, ""11"": 2, ""12"": 52, ""14"": 38}",non_bati
30176002,MONTDARDIER,43.947,3.58,640,demuzere,9.0,9,9,"{""9"": 3, ""13"": 1}","{""12"": 6, ""9"": 22, ""13"": 7, ""15"": 4}","{""12"": 28, ""9"": 55, ""13"": 20, ""15"": 7}",bati_special
30189001,NIMES-COURBESSAC,43.856833,4.406333,59,demuzere,6.0,6,6,"{""6"": 2, ""8"": 2}","{""6"": 17, ""8"": 13, ""14"": 10}","{""6"": 50, ""8"": 30, ""14"": 28}",urbain_aere
30202002,PONT ST ESPRIT,44.248333,4.627333,79,demuzere,9.0,14,14,"{""9"": 3, ""14"": 1}","{""9"": 14, ""14"": 23}","{""9"": 52, ""14"": 53, ""6"": 3}",non_bati
30209002,PUJAUT,43.9985,4.759667,44,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 38}","{""14"": 108}",non_bati
30224001,LA ROUVIERE,43.931833,4.2405,79,demuzere,9.0,9,9,"{""9"": 4}","{""9"": 29, ""14"": 1, ""6"": 7, ""12"": 4}","{""9"": 80, ""14"": 8, ""6"": 19, ""12"": 4}",bati_special
30243001,ST CHRISTOL-LES-ALES,44.092167,4.080333,129,demuzere,6.0,6,6,"{""6"": 4}","{""6"": 38}","{""6"": 98, ""9"": 11}",urbain_aere
30258001,NIMES-GARONS,43.772833,4.412833,94,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 35, ""12"": 1, ""9"": 5}","{""14"": 87, ""12"": 9, ""9"": 15}",non_bati
30263001,ST HIPPOLYTE,43.9615,3.835167,237,demuzere,12.0,9,9,"{""12"": 2, ""9"": 2}","{""12"": 18, ""13"": 1, ""9"": 21, ""11"": 1}","{""11"": 7, ""13"": 17, ""12"": 26, ""9"": 61}",bati_special
30269006,ST JEAN DU GARD,44.1105,3.872,196,demuzere,11.0,11,11,"{""11"": 4}","{""12"": 10, ""9"": 1, ""11"": 29}","{""12"": 20, ""9"": 3, ""11"": 88}",non_bati
30297001,ST SAUVEUR CAMPRIEU,44.119333,3.4745,1107,demuzere,12.0,11,11,"{""11"": 2, ""12"": 3}","{""11"": 25, ""12"": 15}","{""11"": 64, ""12"": 41, ""9"": 4}",non_bati
30305001,SALINDRES,44.1745,4.1525,191,demuzere,12.0,6,6,"{""12"": 3, ""8"": 1}","{""6"": 21, ""12"": 4, ""8"": 14}","{""6"": 72, ""12"": 4, ""8"": 34}",urbain_aere
30334003,UZES,43.9925,4.401833,72,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 34, ""9"": 5}","{""14"": 92, ""9"": 17}",non_bati
30339001,MONT AIGOUAL,44.121333,3.5815,1567,demuzere,12.0,12,12,"{""12"": 6}","{""12"": 34, ""11"": 8}","{""11"": 51, ""12"": 57}",non_bati
30349001,VIC LE FESQ,43.870833,4.072167,45,demuzere,9.0,9,9,"{""9"": 5}","{""9"": 32, ""12"": 4, ""14"": 2}","{""9"": 66, ""12"": 18, ""14"": 16, ""11"": 8}",bati_special
30350001,LE VIGAN,43.99,3.6115,222,demuzere,6.0,6,6,"{""6"": 3, ""12"": 1}","{""6"": 32, ""12"": 6, ""11"": 2}","{""6"": 89, ""12"": 9, ""11"": 13}",urbain_aere
30352002,VILLEVIEILLE,43.795167,4.090833,41,demuzere,9.0,14,14,"{""9"": 4, ""14"": 1, ""12"": 1}","{""14"": 15, ""9"": 14, ""6"": 10, ""12"": 3}","{""14"": 38, ""9"": 33, ""6"": 33, ""12"": 3}",non_bati
31011001,ARBAS,42.996833,0.906667,402,demuzere,9.0,12,12,"{""9"": 4}","{""12"": 20, ""9"": 19}","{""12"": 69, ""9"": 27, ""11"": 12}",non_bati
31035001,AUZEVILLE-TOLOSANE-INRAE,43.528833,1.503667,150,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 19, ""9"": 7, ""6"": 10, ""8"": 1}","{""14"": 47, ""9"": 16, ""6"": 37, ""8"": 5, ""12"": 1}",non_bati
31037002,AVIGNONET-LAURAGAIS,43.343167,1.805667,193,demuzere,14.0,14,14,"{""14"": 5}","{""14"": 39}","{""9"": 10, ""14"": 96}",non_bati
31042012,LUCHON,42.8015,0.600167,618,demuzere,6.0,6,6,"{""6"": 3, ""12"": 2}","{""6"": 21, ""12"": 18}","{""6"": 46, ""11"": 14, ""12"": 46}",urbain_aere
31069001,TOULOUSE-BLAGNAC,43.621,1.378833,151,demuzere,14.0,14,14,"{""15"": 1, ""14"": 4, ""8"": 1}","{""15"": 4, ""8"": 15, ""14"": 21}","{""15"": 10, ""8"": 44, ""14"": 54}",non_bati
31070004,BLAJAN,43.2565,0.643833,325,demuzere,9.0,9,9,"{""9"": 2, ""12"": 2}","{""9"": 23, ""12"": 5, ""14"": 10}","{""9"": 68, ""6"": 1, ""12"": 8, ""14"": 30}",bati_special
31147001,CLARAC,43.106,0.617333,401,demuzere,14.0,14,14,"{""14"": 4}","{""9"": 6, ""12"": 2, ""14"": 31}","{""12"": 10, ""9"": 21, ""14"": 78}",non_bati
31157001,TOULOUSE-FRANCAZAL,43.540333,1.372667,164,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 36, ""16"": 1, ""9"": 2}","{""14"": 75, ""16"": 5, ""8"": 6, ""9"": 19, ""12"": 1}",non_bati
31299001,MURET-LHERM,43.4515,1.262,189,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 37}","{""14"": 106}",non_bati
31374001,MONTESQUIEU-LAURAGAIS,43.417333,1.6365,190,demuzere,14.0,9,14,"{""14"": 2, ""9"": 2}","{""14"": 17, ""9"": 21}","{""14"": 60, ""9"": 45, ""12"": 3}",non_bati
31403002,ONDES,43.778333,1.321333,109,demuzere,9.0,14,14,"{""9"": 2, ""14"": 2}","{""14"": 32, ""9"": 7}","{""9"": 11, ""14"": 95, ""17"": 2}",non_bati
31404001,OO,42.794167,0.504667,969,demuzere,9.0,12,12,"{""9"": 3, ""12"": 1}","{""12"": 21, ""9"": 10, ""11"": 6, ""6"": 1}","{""12"": 51, ""6"": 6, ""11"": 39, ""9"": 10}",non_bati
31406002,PALAMINY,43.2,1.05,243,demuzere,12.0,12,12,"{""12"": 4}","{""12"": 26, ""14"": 7, ""9"": 4}","{""12"": 70, ""17"": 5, ""14"": 20, ""9"": 5, ""11"": 6}",non_bati
31451001,REVEL,43.4375,2.018667,338,demuzere,9.0,9,9,"{""9"": 3, ""6"": 2}","{""9"": 22, ""6"": 9, ""14"": 1, ""17"": 2, ""11"": 4, ""12"": 1}","{""12"": 8, ""11"": 10, ""9"": 52, ""6"": 23, ""14"": 3, ""17"": 13}",bati_special
31454001,RIEUMES,43.415167,1.113,261,demuzere,9.0,9,9,"{""9"": 6}","{""9"": 34, ""12"": 1, ""6"": 7}","{""9"": 64, ""14"": 6, ""12"": 7, ""11"": 2, ""6"": 27}",bati_special
31478001,ST-FELIX-LAURAGAIS,43.441667,1.881167,330,demuzere,12.0,14,14,"{""12"": 3}","{""14"": 32, ""12"": 5}","{""14"": 97, ""12"": 8}",non_bati
31508400,St Paul d Oueil,42.828333,0.55,1107,demuzere,12.0,12,12,"{""12"": 2, ""9"": 2}","{""12"": 34, ""11"": 1, ""9"": 4}","{""12"": 80, ""11"": 24, ""9"": 4}",non_bati
31540001,SEGREVILLE,43.491833,1.7425,212,demuzere,9.0,9,14,"{""9"": 2, ""12"": 2}","{""14"": 16, ""12"": 6, ""9"": 18}","{""14"": 70, ""12"": 6, ""9"": 32}",non_bati
31579001,VILLARIES,43.743667,1.481667,135,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 39}","{""14"": 109}",non_bati
32013005,AUCH,43.689,0.601167,122,demuzere,14.0,14,14,"{""14"": 5}","{""14"": 30, ""9"": 9}","{""14"": 66, ""17"": 2, ""9"": 35, ""6"": 1, ""12"": 5}",non_bati
32035001,BEAUCAIRE,43.8425,0.372833,120,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 37, ""9"": 2}","{""9"": 8, ""14"": 100}",non_bati
32107006,CONDOM,43.974333,0.336,173,demuzere,9.0,9,9,"{""9"": 3, ""14"": 1}","{""9"": 21, ""14"": 18}","{""9"": 49, ""14"": 47, ""12"": 10}",bati_special
32132001,FLEURANCE,43.874167,0.672833,108,demuzere,14.0,14,14,"{""14"": 3, ""9"": 3}","{""14"": 39, ""9"": 3}","{""14"": 104, ""9"": 3}",non_bati
32147001,GIMONT,43.627667,0.884167,177,demuzere,12.0,12,6,"{""12"": 4}","{""14"": 6, ""12"": 13, ""9"": 8, ""6"": 11}","{""14"": 25, ""12"": 20, ""6"": 42, ""9"": 20}",urbain_aere
32155001,LE HOUGA,43.745833,-0.1775,141,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 40}","{""9"": 8, ""12"": 13, ""14"": 89, ""11"": 2}",non_bati
32182001,LAHAS,43.5475,0.887833,251,demuzere,14.0,14,14,"{""14"": 4}","{""14"": 39}","{""14"": 110}",non_bati
32190001,LANNEPAX,43.792,0.208333,181,demuzere,14.0,14,14,"{""14"": 4}","{""9"": 7, ""14"": 31}","{""9"": 33, ""14"": 61, ""12"": 10, ""11"": 3}",non_bati
32245001,MAUMUSSON,43.604333,-0.096667,164,demuzere,9.0,9,9,"{""9"": 4}","{""9"": 33, ""14"": 5}","{""9"": 76, ""14"": 26, ""11"": 4}",bati_special
32248001,MAUROUX,43.906833,0.824833,201,demuzere,14.0,14,14,"{""14"": 5}","{""14"": 40}","{""14"": 109}",non_bati
32256001,MIRANDE,43.530167,0.400833,184,demuzere,9.0,9,9,"{""9"": 4}","{""9"": 35, ""14"": 3, ""12"": 1}","{""12"": 8, ""14"": 38, ""9"": 63, ""11"": 1}",bati_special
32315001,PEYRUSSE-GRANDE,43.616667,0.222,254,demuzere,14.0,14,14,"{""14"": 5}","{""12"": 15, ""14"": 25}","{""12"": 34, ""11"": 8, ""14"": 65}",non_bati
32355001,SADEILLAN,43.399,0.349167,263,demuzere,12.0,12,14,"{""12"": 2, ""9"": 2}","{""12"": 14, ""14"": 11, ""9"": 12, ""11"": 3}","{""14"": 58, ""9"": 23, ""12"": 19, ""11"": 10}",non_bati
32414001,SARRAGACHIES,43.673167,-0.050833,110,demuzere,14.0,14,14,"{""14"": 2, ""9"": 2}","{""14"": 25, ""9"": 15}","{""14"": 81, ""11"": 3, ""9"": 26}",non_bati
33042001,BELIN-BELIET,44.4935,-0.7905,36,demuzere,6.0,6,6,"{""9"": 1, ""6"": 3}","{""9"": 14, ""6"": 24, ""11"": 1}","{""12"": 5, ""11"": 17, ""6"": 51, ""9"": 35}",urbain_aere
33042005,BELIN BELIET,44.448,-0.882,45,demuzere,14.0,14,14,"{""14"": 5}","{""14"": 37, ""12"": 3}","{""14"": 78, ""12"": 32}",non_bati
33063001,BORDEAUX-PAULIN,44.849667,-0.588667,10,demuzere,2.0,2,2,"{""2"": 5}","{""2"": 39}","{""3"": 9, ""2"": 101}",urbain_compact
33080001,CADAUJAC-INRAE,44.7525,-0.5605,25,demuzere,6.0,6,6,"{""6"": 4, ""9"": 1}","{""11"": 1, ""6"": 30, ""9"": 8}","{""6"": 65, ""12"": 3, ""11"": 22, ""9"": 19}",urbain_aere
33095001,CAPTIEUX,44.295167,-0.2605,96,demuzere,12.0,6,6,"{""12"": 2, ""6"": 2}","{""12"": 15, ""11"": 8, ""6"": 17}","{""12"": 40, ""11"": 27, ""6"": 41}",urbain_aere
33116001,CAZATS,44.463167,-0.186167,114,demuzere,14.0,14,12,"{""12"": 1, ""14"": 3}","{""12"": 18, ""14"": 23}","{""12"": 69, ""11"": 3, ""14"": 37}",non_bati
33122003,PIERROTON-INRAE,44.738333,-0.776667,60,demuzere,12.0,12,12,"{""12"": 4}","{""12"": 28, ""11"": 10, ""9"": 2}","{""12"": 60, ""11"": 44, ""14"": 6, ""9"": 2}",non_bati
33195001,GRIGNOLS,44.385667,-0.040333,146,demuzere,6.0,6,12,"{""6"": 4}","{""6"": 29, ""12"": 10, ""9"": 2}","{""6"": 51, ""12"": 54, ""9"": 2, ""11"": 2}",non_bati
33214002,LACANAU,45.001167,-1.138167,16,demuzere,11.0,11,11,"{""11"": 3, ""9"": 1}","{""11"": 18, ""12"": 5, ""9"": 8, ""16"": 1, ""17"": 8}","{""11"": 44, ""12"": 18, ""9"": 12, ""16"": 3, ""17"": 30}",non_bati
33236002,CAP-FERRET,44.6305,-1.251667,8,demuzere,9.0,9,9,"{""9"": 5}","{""9"": 39}","{""9"": 99, ""16"": 13}",bati_special
33281001,BORDEAUX-MERIGNAC,44.830667,-0.691333,47,demuzere,6.0,6,6,"{""6"": 4}","{""12"": 2, ""6"": 27, ""8"": 10, ""17"": 1}","{""6"": 69, ""8"": 39, ""12"": 3, ""17"": 1}",urbain_aere
33314005,PAUILLAC,45.214333,-0.782833,26,demuzere,9.0,9,9,"{""9"": 4}","{""9"": 38, ""14"": 3}","{""9"": 102, ""14"": 10}",bati_special
33394002,ST EMILION,44.917667,-0.188,38,demuzere,9.0,9,9,"{""9"": 4}","{""9"": 40}","{""9"": 106, ""14"": 4}",bati_special
33415001,ST GERVAIS,45.027167,-0.472667,42,demuzere,9.0,9,9,"{""9"": 4}","{""9"": 39, ""12"": 1}","{""9"": 108, ""12"": 1}",bati_special
33482001,ST SULPICE DE POMMIERS,44.683833,-0.12,82,demuzere,9.0,9,9,"{""9"": 4}","{""9"": 40}","{""9"": 96, ""12"": 3, ""11"": 2, ""14"": 11}",bati_special
33484001,ST-SYMPHORIEN,44.426833,-0.489,54,demuzere,6.0,6,6,"{""6"": 5}","{""6"": 37, ""9"": 3}","{""6"": 86, ""9"": 15, ""11"": 9, ""12"": 1}",urbain_aere
33494001,SALAUNES,44.935833,-0.828667,50,demuzere,6.0,9,11,"{""6"": 3, ""9"": 1}","{""12"": 10, ""11"": 3, ""6"": 12, ""9"": 16}","{""11"": 31, ""9"": 26, ""12"": 31, ""6"": 24}",non_bati
33504001,SAUTERNES,44.544333,-0.326833,65,demuzere,9.0,9,9,"{""9"": 2, ""14"": 2}","{""9"": 28, ""14"": 12}","{""9"": 65, ""14"": 41, ""12"": 4}",bati_special
33529001,CAZAUX,44.534667,-1.132,23,demuzere,14.0,14,14,"{""14"": 5}","{""14"": 40}","{""14"": 95, ""16"": 13, ""6"": 1}",non_bati
