NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,NDays,NTrop,TnMax,TnMoy,TxMax,TxMoy,TmMoy,lcz_source,lcz_category,lcz_dom_100m,lcz_dom_300m,lcz_dom_500m,ZONE
07168001,ORGNAC AVEN,44.288333,4.421667,230,10,1,20.9,15.849999999999998,34.9,31.880000000000003,24.230000000000004,demuzere,bati_special,9.0,9,9,
07172002,PEAUGRES RAD,45.286167,4.705833,480,10,1,22.3,16.689999999999998,30.9,28.33,23.08,demuzere,non_bati,12.0,14,14,Rhone-Alpes vallee
07186001,PRIVAS,44.718833,4.596333,282,10,0,17.5,14.47,33.0,30.379999999999995,,demuzere,non_bati,12.0,12,12,Rhone-Alpes vallee
07187001,CROIX MILLET,44.606333,4.241333,779,10,2,21.0,17.57,29.5,25.95,21.73,demuzere,non_bati,11.0,11,11,
07202002,SABLIERES OARA,44.533,4.0725,540,10,0,19.8,16.520000000000003,34.1,31.21,22.99,demuzere,non_bati,11.0,11,11,
07204008,ST-AGREVE RAD,44.997833,4.368,1014,10,0,14.7,11.239999999999998,27.6,25.12,18.6,demuzere,non_bati,12.0,12,12,
07232001,ST-ETIENNE LUGDARES,44.651333,3.9485,1022,10,0,8.0,6.32,27.6,25.56,16.59,demuzere,non_bati,12.0,12,12,
07240001,ST-GEORGES BAIN,44.860333,4.8325,112,10,0,18.7,15.22,34.9,32.629999999999995,24.07,demuzere,urbain_aere,6.0,6,6,Rhone-Alpes vallee
07261001,ST-LAURENT PAPE,44.817833,4.746833,112,10,0,15.6,13.02,34.9,32.629999999999995,22.880000000000003,demuzere,bati_special,9.0,9,9,Rhone-Alpes vallee
07265001,ST-MARCEL ANNONAY,45.296,4.642,494,10,0,15.9,12.9,31.9,29.25,21.270000000000003,demuzere,non_bati,12.0,12,12,Rhone-Alpes vallee
07279001,ST-MONTAN,44.441833,4.636333,130,10,2,20.8,16.13,33.3,31.33,24.19,demuzere,bati_special,9.0,9,9,
07286002,ST-PIERREVILLE,44.814333,4.485,560,10,0,14.2,11.760000000000002,31.5,29.39,20.950000000000003,demuzere,non_bati,12.0,12,12,
07301002,ST-VICTOR,45.110167,4.682333,557,10,2,20.7,17.189999999999998,29.8,27.48,22.56,demuzere,non_bati,12.0,12,12,
07315004,LA SOUCHE,44.6285,4.123667,924,10,0,17.2,14.2,29.2,26.2,20.14,demuzere,non_bati,12.0,12,12,
07330004,VALLON SA,44.391833,4.403667,120,10,0,15.8,12.85,34.7,32.09,,demuzere,non_bati,12.0,12,12,
07331001,VALS-LES-BAINS,44.6695,4.360667,283,10,0,18.1,13.37,33.6,31.08,22.72,demuzere,urbain_aere,9.0,6,6,Rhone-Alpes vallee
07334004,LES VANS-SA,44.4155,4.150833,140,10,0,14.2,12.21,35.3,32.44,22.6,demuzere,bati_special,9.0,9,9,
07338001,VERNOUX,44.8995,4.652333,561,10,0,18.7,13.13,31.2,28.74,21.6,demuzere,bati_special,6.0,6,9,
07347001,VOCANCE,45.201167,4.554333,529,10,0,16.0,12.97,32.1,28.79,20.55,demuzere,non_bati,6.0,11,11,
08046001,BANOGNE-RECOUVRANCE,49.571667,4.129167,130,10,0,18.1,14.710000000000004,32.5,29.19,22.25,demuzere,non_bati,9.0,9,14,Hauts-de-France
08089003,BUZANCY_SAPC,49.427333,4.9645,199,10,0,16.8,13.360000000000005,31.4,28.55,20.94,demuzere,non_bati,14.0,14,14,
08105005,CHARLEVILLE-MEZ,49.782833,4.643167,145,10,0,12.9,9.66,31.4,28.67,19.86,demuzere,non_bati,14.0,14,14,
08116001,LE CHESNE,49.510333,4.766167,168,10,0,15.5,12.53,31.3,28.670000000000005,20.74,demuzere,non_bati,9.0,14,14,
08145001,DOUZY,49.658,5.039833,153,10,0,13.4,10.94,31.5,28.57,20.12,demuzere,non_bati,14.0,14,14,
08207001,HAM-SUR-MEUSE,50.116,4.7795,109,10,0,15.0,12.21,33.1,29.45,20.71,demuzere,non_bati,12.0,12,12,
08239001,JUNIVILLE,49.397333,4.371667,90,10,0,14.0,11.24,32.5,29.43,20.630000000000003,demuzere,non_bati,9.0,9,14,
08244001,LAMETZ_SAPC,49.536667,4.689667,165,10,0,17.1,11.86,31.9,28.62,20.44,demuzere,non_bati,14.0,14,14,
08248002,LAUNOIS-SUR-VENCE_SAPC,49.671833,4.534667,218,10,0,15.5,12.32,30.6,27.77,20.520000000000003,demuzere,non_bati,14.0,14,14,
08254002,LIART_SAPC,49.7655,4.340333,240,10,0,16.3,13.16,31.7,28.33,20.9,demuzere,bati_special,9.0,9,9,
08255001,LINAY,49.616833,5.216833,177,10,0,12.7,10.77,34.2,29.85,19.71,demuzere,non_bati,14.0,14,14,
08296002,MONTCHEUTIN_SAPC,49.287333,4.809667,142,10,0,15.9,11.73,31.1,28.46,20.53,demuzere,non_bati,14.0,14,14,
08353001,RANCENNES,50.118833,4.813167,162,10,0,13.6,10.94,32.2,27.76,19.87,demuzere,non_bati,14.0,12,12,
08367002,ROCROI,49.918667,4.53,382,10,0,16.8,13.68,29.6,26.96,20.65,demuzere,non_bati,14.0,14,14,
08401001,SAULCES-CHAMPENOISES,49.423833,4.4925,147,10,0,17.2,13.51,32.4,29.029999999999998,21.22,demuzere,non_bati,14.0,14,14,
08419001,SIGNY-L'ABBAYE,49.686,4.418833,180,10,0,14.6,12.37,32.5,29.46,20.73,demuzere,non_bati,12.0,11,11,
08420002,SIGNY-LE-PETIT_SAPC,49.9135,4.288167,309,10,0,15.4,12.23,30.2,27.35,20.18,demuzere,non_bati,12.0,11,11,
09023002,ASCOU LAVAIL,42.725333,1.8885,1090,10,0,9.2,7.81,29.3,27.23,17.580000000000002,demuzere,non_bati,12.0,12,12,
09024004,ASTON,42.724167,1.691,1781,10,0,13.3,11.099999999999998,21.5,19.61,15.539999999999996,demuzere,non_bati,12.0,12,12,
09027001,AUGIREIN,42.930167,0.92,655,10,0,14.2,12.670000000000002,32.0,29.73,20.92,demuzere,non_bati,9.0,11,11,
09047001,BELESTA,42.903833,1.936667,490,10,0,11.6,10.22,32.8,30.59,19.81,demuzere,urbain_aere,6.0,6,6,
09094001,CERIZOLS,43.126,1.063,374,10,0,12.3,11.14,33.5,30.76,21.5,demuzere,non_bati,12.0,12,12,
09099001,COS,42.970167,1.5645,519,10,0,15.5,13.52,31.5,29.250000000000007,21.8,demuzere,non_bati,14.0,12,12,
09161003,LERAN,42.990333,1.919167,391,10,0,13.1,11.22,32.6,30.360000000000003,21.24,demuzere,non_bati,14.0,14,14,
09181003,LE MAS D AZIL,43.0735,1.357667,293,10,0,13.3,11.76,34.9,32.97,21.85,demuzere,non_bati,12.0,12,12,
09199002,MONTAUT,43.192167,1.6435,295,10,0,19.3,15.160000000000002,34.4,31.7,23.78,demuzere,non_bati,14.0,14,14,Languedoc-Roussillon
09285400,PORT D'AULA-NIVOSE,42.77,1.114333,2140,10,0,10.1,8.3,16.8,15.31,12.080000000000002,demuzere,non_bati,14.0,14,14,
09289001,ST GIRONS,43.005333,1.106833,414,10,0,13.6,12.39,34.1,31.22,22.15,demuzere,non_bati,14.0,14,14,
09301001,SOULAN,42.914667,1.234333,638,10,0,12.9,11.57,31.9,30.22,20.82,demuzere,non_bati,12.0,12,12,
09328001,VERDUN,42.791667,1.689833,546,10,0,12.6,11.28,32.9,30.94,21.15,demuzere,bati_special,9.0,9,9,
10002001,AILLEVILLE_SAPC,48.254167,4.685667,195,10,0,16.9,11.62,32.9,29.72,21.45,demuzere,bati_special,9.0,9,9,
10021001,AVANT-LES-RAMERUPT,48.451333,4.283667,118,10,0,16.1,10.65,32.8,29.18,20.46,demuzere,non_bati,14.0,14,14,
10030001,TROYES-BARBEREY,48.324667,4.02,112,10,0,14.7,11.19,32.6,29.01,21.12,demuzere,non_bati,14.0,14,14,
10042001,BERULLE,48.179,3.663333,146,10,0,11.9,9.7,33.4,29.819999999999997,20.41,demuzere,non_bati,9.0,9,14,
10057001,BOUY-SUR-ORVIN,48.439833,3.504833,102,10,0,16.6,12.38,32.1,28.540000000000003,20.95,demuzere,non_bati,14.0,14,14,
10070001,CELLES-SUR-OURCE,48.0675,4.411333,275,10,0,18.6,14.13,32.0,28.880000000000003,22.4,demuzere,bati_special,9.0,9,9,
10099002,CHESSY-LES-PRES_SAPC,48.0255,3.915,119,10,0,13.5,10.6,32.8,28.96,20.57,demuzere,non_bati,14.0,14,14,
10119001,CUNFIN_SAPC,48.0365,4.6785,315,10,0,18.8,13.99,32.4,29.09,22.15,demuzere,bati_special,9.0,9,9,
10130001,DOSNON,48.609167,4.224667,115,10,0,15.5,11.03,32.3,29.49,20.63,demuzere,non_bati,14.0,14,14,
10166002,GRANDES-CHAPELL,48.468167,4.016833,111,10,0,15.0,12.160000000000002,32.9,29.360000000000003,21.300000000000004,demuzere,bati_special,9.0,9,9,
10228002,MATHAUX-ETAPE,48.353167,4.472333,145,10,0,15.6,12.85,31.6,28.46,21.09,demuzere,non_bati,14.0,14,14,
10238001,MESNIL-ST-PERE,48.244833,4.322167,142,10,0,15.7,12.34,30.8,27.1,20.27,demuzere,non_bati,14.0,14,14,
10241001,METZ-ROBERT_SAPC,48.0745,4.101167,140,10,0,12.9,9.85,32.4,28.72,20.16,demuzere,non_bati,14.0,14,14,
10261001,MUSSY-SUR-SEINE,47.983833,4.495833,193,10,0,14.2,10.72,34.9,31.85,20.65,demuzere,non_bati,11.0,11,11,Bassin parisien Sud/Centre
10323001,ROMILLY,48.503333,3.7495,77,10,0,16.6,11.02,33.3,29.31,20.82,demuzere,non_bati,14.0,14,14,
10350001,ST-MARDS,48.169833,3.789,227,10,0,15.8,13.25,31.8,27.82,21.500000000000004,demuzere,non_bati,14.0,14,14,
10372001,SOULAINES,48.399333,4.671333,138,10,0,14.2,11.580000000000002,32.7,29.46,20.74,demuzere,non_bati,8.0,8,11,
10401001,VENDEUVRE-SUR-B,48.233,4.463,180,10,0,15.0,10.8,32.9,29.52,20.93,demuzere,bati_special,9.0,6,9,
10419001,VILLEMOYENNE,48.1785,4.233833,134,10,0,13.5,10.82,32.9,29.91,20.57,demuzere,bati_special,9.0,9,9,
11004001,ALAIGNE,43.1125,2.098333,293,10,0,19.4,16.200000000000003,34.6,31.47,24.2,demuzere,non_bati,14.0,14,14,Languedoc-Roussillon
11012001,ARGELIERS,43.308167,2.911667,31,10,0,17.9,13.0,38.1,33.36,23.66,demuzere,bati_special,8.0,8,8,Languedoc-Roussillon
11015001,ARQUES,42.951833,2.374833,350,10,0,15.6,10.3,35.3,31.870000000000005,21.41,demuzere,non_bati,6.0,12,12,
11016003,ARQUETTES-EN-VAL,43.100833,2.503333,240,10,1,24.4,13.849999999999998,36.0,32.58,23.630000000000003,demuzere,bati_special,9.0,9,9,Languedoc-Roussillon
11028001,BELCAIRE,42.8195,1.968,980,10,0,16.8,12.19,27.7,26.04,19.33,demuzere,non_bati,14.0,12,12,
11069001,CARCASSONNE,43.215333,2.2955,128,10,0,18.3,14.19,36.4,33.209999999999994,24.2,demuzere,non_bati,14.0,14,14,Languedoc-Roussillon
11076001,CASTELNAUDARY,43.305333,1.949167,160,10,0,17.4,14.79,36.6,32.980000000000004,24.32,demuzere,bati_special,14.0,14,8,Languedoc-Roussillon
11081003,CAUNES-MINERVOIS,43.334333,2.481,371,10,4,21.5,18.49,35.1,31.5,24.76,demuzere,non_bati,11.0,11,11,
11124003,DURBAN-CORBIERES,42.993333,2.819167,120,10,0,17.0,12.66,37.8,33.730000000000004,23.6,demuzere,urbain_aere,6.0,6,6,Languedoc-Roussillon
11136001,FANJEAUX_SAPC,43.202,2.07,182,10,0,19.1,14.52,35.9,32.72,24.020000000000003,demuzere,non_bati,14.0,14,14,Languedoc-Roussillon
11144001,FITOU,42.894667,2.995833,9,10,2,25.0,18.25,39.0,29.14,23.95,demuzere,urbain_aere,6.0,6,6,Languedoc-Roussillon
11159002,RIBOUISSE,43.182833,1.895833,302,10,0,18.1,13.289999999999996,35.1,32.77,23.02,demuzere,non_bati,14.0,14,14,
11168001,GRANES,42.909167,2.2505,420,10,0,16.6,14.31,33.6,30.71,23.130000000000003,demuzere,non_bati,13.0,14,14,
11181002,LABECEDE LAURAGAIS_SAPC,43.3895,2.022167,408,10,2,22.2,17.29,33.8,30.39,23.74,demuzere,non_bati,14.0,14,14,
11185001,LAGRASSE,43.0915,2.621833,130,10,0,17.7,13.76,37.0,33.27,23.77,demuzere,urbain_aere,6.0,6,6,Languedoc-Roussillon
11202001,LEUCATE,42.917333,3.059667,42,10,2,24.4,18.610000000000003,34.1,25.07,21.99,demuzere,bati_special,9.0,9,9,Languedoc-Roussillon
11203004,LEZIGNAN-CORBIERES,43.173,2.728833,60,10,1,22.3,14.61,37.4,32.64,24.07,demuzere,non_bati,14.0,14,14,Languedoc-Roussillon
11206003,LIMOUX,43.046,2.201167,230,10,0,15.6,12.669999999999998,34.8,32.29,22.68,demuzere,bati_special,9.0,9,9,Languedoc-Roussillon
11221004,LES MARTYS,43.4085,2.292333,760,10,0,14.4,10.54,30.2,26.410000000000004,19.41,demuzere,non_bati,14.0,12,12,
11253001,MONTOLIEU,43.312667,2.2405,280,10,0,19.7,16.080000000000002,35.8,32.25,24.31,demuzere,non_bati,12.0,12,12,Languedoc-Roussillon
11260002,MOUTHOUMET,42.9595,2.529,538,10,0,19.8,14.21,34.0,30.09,22.39,demuzere,non_bati,9.0,9,12,
11262005,NARBONNE,43.150333,2.955833,110,10,2,23.6,17.79,37.6,31.85,24.46,demuzere,non_bati,9.0,12,12,Languedoc-Roussillon
11266001,PORT-LA-NOUVELLE,43.0145,3.0525,0,10,2,24.3,18.160000000000004,37.7,28.6,23.47,demuzere,bati_special,8.0,8,8,Languedoc-Roussillon
11412001,VILLARDEBELLE_SAPC,43.014833,2.4005,593,10,0,18.8,13.4,31.6,28.28,21.44,demuzere,non_bati,12.0,12,12,
12005001,ALPUECH,44.756,2.868167,1107,10,0,13.5,11.09,26.4,24.26,18.03,demuzere,non_bati,14.0,14,14,
12011001,ARVIEU,44.168167,2.620167,733,10,0,18.8,15.53,30.1,27.74,21.910000000000004,demuzere,non_bati,14.0,14,14,
12014001,AURELLE-VERLAC_SAPC,44.533667,3.012833,1076,10,0,18.2,15.0,27.0,24.72,19.83,demuzere,non_bati,14.0,14,14,
12039001,BRUSQUE_SAPC,43.7495,2.938667,858,10,2,20.4,17.82,30.4,27.47,22.02,demuzere,non_bati,11.0,11,11,
12050001,CANET-DE-SALARS_SAPC,44.2335,2.737167,860,10,0,18.0,13.74,28.6,26.81,20.62,demuzere,non_bati,14.0,14,14,
12063003,MILLAU-LARZAC_SAPC,43.987,3.181833,794,10,0,14.4,9.71,29.5,26.72,19.39,demuzere,non_bati,14.0,14,14,
12068001,COLOMBIES,44.357833,2.317167,647,10,0,18.2,14.96,30.9,28.629999999999995,22.21,demuzere,non_bati,14.0,14,14,
12077002,CORNUS,43.922333,3.192167,718,10,0,8.6,6.3100000000000005,30.7,27.279999999999998,18.020000000000003,demuzere,non_bati,14.0,14,14,
12092001,DURENQUE_SAPC,44.111833,2.6445,812,10,0,18.7,15.199999999999998,29.3,27.07,21.22,demuzere,non_bati,14.0,14,14,
12094002,ENTRAYGUES SUR,44.6375,2.566167,292,10,0,13.7,11.609999999999998,34.0,31.75,21.51,demuzere,non_bati,9.0,6,11,
12096001,ESPALION,44.515667,2.770167,360,10,0,12.5,9.95,34.6,32.3,20.82,demuzere,non_bati,6.0,12,12,
12145001,MILLAU,44.1185,3.0195,712,10,0,18.2,15.05,31.0,28.18,21.700000000000003,demuzere,non_bati,12.0,12,12,
12150001,MONTEILS,44.265667,1.991667,268,10,0,12.4,10.28,34.3,31.92,21.24,demuzere,non_bati,12.0,12,12,
12154003,MONTLAUR,43.891667,2.836333,374,10,0,13.3,10.72,33.7,31.16,21.7,demuzere,non_bati,14.0,14,14,
12179001,PEUX-ET-COUFFOULEUX_SAPC,43.761833,2.867167,830,10,0,18.5,14.580000000000002,30.4,28.01,21.27,demuzere,non_bati,14.0,14,12,
12189001,PRADINAS_SAPC,44.242167,2.255833,564,10,0,18.9,16.25,31.3,29.18,23.11,demuzere,non_bati,14.0,14,14,
12216001,ST-COME-D'OLT,44.514667,2.827833,380,10,0,16.3,10.500000000000002,35.3,32.58,21.54,demuzere,non_bati,14.0,14,14,
12224001,ST-GENIEZ-D'OLT,44.463667,2.967667,420,10,0,13.0,10.260000000000002,33.4,31.36,20.93,demuzere,urbain_aere,6.0,6,6,
12253001,SALLES CURAN,44.151833,2.866167,959,10,0,17.4,13.329999999999998,28.4,26.29,20.15,demuzere,non_bati,9.0,9,14,
12254001,RODEZ-AVEYRON,44.410333,2.4825,578,10,0,13.5,10.79,31.2,28.629999999999995,20.98,demuzere,non_bati,14.0,14,14,
12266002,SEGUR,44.2895,2.820333,879,10,0,18.0,15.11,27.7,25.879999999999995,20.5,demuzere,non_bati,14.0,14,14,
12298001,VILLECOMTAL,44.530667,2.572,318,10,0,13.4,11.17,34.0,31.940000000000005,21.21,demuzere,non_bati,12.0,12,12,
12300004,VILLEFRANCHE-DE-ROUERGUE,44.371833,2.023667,330,10,0,15.0,12.41,33.6,31.22,22.62,demuzere,non_bati,14.0,14,14,
13001009,AIX EN PROVENCE,43.5295,5.4245,173,10,0,18.8,14.7,33.5,30.87,23.41,demuzere,urbain_aere,6.0,6,6,Provence cotiere
13004003,ARLES,43.51,4.693833,1,10,0,19.5,15.91,33.9,28.59,22.82,demuzere,non_bati,14.0,14,14,Languedoc-Roussillon
13005003,AUBAGNE,43.307333,5.601167,130,10,0,15.9,12.4,32.5,30.68,22.36,demuzere,bati_special,9.0,9,9,Provence cotiere
13022003,CASSIS,43.222167,5.503167,212,10,0,18.7,15.010000000000002,31.2,27.75,21.92,demuzere,non_bati,12.0,12,12,Provence cotiere
13028001,BEC DE L AIGLE,43.174667,5.574167,316,10,4,23.2,19.42,29.4,26.5,23.03,demuzere,urbain_aere,6.0,6,6,
13030001,CUGES-LES-PINS,43.274,5.700167,184,10,0,16.0,11.4,34.1,31.880000000000003,22.42,demuzere,urbain_aere,6.0,6,6,Provence cotiere
13031002,LA DESTROUSSE_SAPC,43.386667,5.601,201,10,0,16.6,12.11,33.8,31.76,22.67,demuzere,urbain_aere,6.0,6,6,Provence cotiere
13036003,EYRAGUES,43.847167,4.834833,17,10,0,17.1,14.04,35.6,32.0,23.56,demuzere,bati_special,8.0,9,9,Provence cotiere
13047001,ISTRES,43.522667,4.9275,23,10,0,19.4,16.490000000000002,33.8,30.28,23.700000000000003,demuzere,non_bati,16.0,14,14,Provence cotiere
13054001,MARIGNANE,43.437,5.2115,6,10,0,19.0,14.75,31.9,29.59,23.01,demuzere,non_bati,14.0,14,14,Provence cotiere
13055001,MARSEILLE-OBS,43.305667,5.394333,75,10,3,21.2,18.33,29.7,27.96,23.06,demuzere,urbain_compact,2.0,2,2,Provence cotiere
13055029,MARSEILLE,43.310667,5.479167,192,10,0,17.9,15.570000000000002,32.3,30.020000000000003,23.140000000000004,demuzere,urbain_aere,6.0,6,6,Provence cotiere
13062002,MIMET,43.4185,5.499667,416,10,0,16.7,14.25,31.6,28.99,21.94,demuzere,non_bati,6.0,6,11,
13074003,PEYROLLES EN PROVENCE,43.656667,5.607,217,10,0,15.5,12.03,34.6,31.790000000000003,22.230000000000004,demuzere,non_bati,14.0,14,14,Provence cotiere
13091002,ST CANNAT,43.6045,5.317667,249,10,0,15.7,12.56,32.9,30.34,22.110000000000003,demuzere,bati_special,9.0,9,9,Provence cotiere
13092001,ST CHAMAS,43.5495,5.0395,10,10,0,18.0,14.02,33.8,31.23,22.67,demuzere,urbain_aere,6.0,6,6,Provence cotiere
13103001,SALON DE PROVENCE,43.612833,5.108,58,10,0,16.1,12.27,33.1,30.06,22.22,demuzere,non_bati,14.0,14,14,Provence cotiere
13110003,TRETS,43.445333,5.698667,264,10,0,16.7,12.69,33.9,31.690000000000005,22.75,demuzere,urbain_aere,6.0,6,6,Provence cotiere
13111002,VAUVENARGUES,43.551,5.68,565,10,0,17.4,13.69,31.7,28.829999999999995,21.47,demuzere,non_bati,12.0,12,12,
14047002,BAYEUX,49.274833,-0.712333,60,10,1,20.9,16.080000000000002,33.7,28.96,22.15,demuzere,urbain_aere,6.0,6,6,Ouest atlantique
14066001,BERNIERES,49.334,-0.430667,2,10,0,18.1,14.07,29.8,25.22,19.42,demuzere,non_bati,14.0,14,14,Ouest atlantique
14096001,BREMOY,48.991167,-0.780833,240,10,4,22.5,17.65,32.6,28.440000000000005,22.84,demuzere,non_bati,14.0,14,14,Ouest atlantique
14137001,CAEN-CARPIQUET,49.18,-0.456167,67,10,0,17.7,14.09,33.0,28.610000000000003,21.29,demuzere,non_bati,14.0,14,14,Ouest atlantique
14216001,DAMBLAINVILLE,48.928,-0.148667,155,10,0,19.7,15.89,33.8,29.31,22.47,demuzere,non_bati,14.0,14,14,Ouest atlantique
14229001,DOZULE,49.231667,-0.0475,29,10,0,19.9,15.66,34.7,29.65000000000001,22.73,demuzere,bati_special,9.0,9,9,Ouest atlantique
14239001,ENGLESQUEVILLE,49.3875,-0.956667,38,10,1,20.1,15.46,30.4,25.68,20.2,demuzere,non_bati,9.0,9,14,Ouest atlantique
14296001,LEGAST_SAPC,48.794667,-1.037167,336,10,3,23.2,17.479999999999997,31.9,27.52,22.41,demuzere,non_bati,9.0,12,12,Ouest atlantique
14357002,LASSY_SAPC,48.9265,-0.6925,223,10,0,19.9,16.04,32.4,27.95,22.12,demuzere,non_bati,14.0,14,14,Ouest atlantique
14366002,LISIEUX_SAPC,49.165,0.227,62,10,0,16.9,13.88,33.4,29.62,21.91,demuzere,non_bati,12.0,12,12,Ouest atlantique
14372001,LIVRY,49.099167,-0.7665,194,10,4,22.2,17.619999999999997,32.8,28.21,22.55,demuzere,non_bati,12.0,12,12,Ouest atlantique
14446001,MONTIGNY,49.045833,-0.530167,151,10,1,20.5,15.64,33.2,28.71,22.19,demuzere,non_bati,14.0,14,14,Ouest atlantique
14501002,PIERREFITTE CIN_SAPC,48.894,-0.3875,187,10,0,19.1,15.69,31.9,28.100000000000005,22.11,demuzere,non_bati,14.0,14,14,Ouest atlantique
14578001,ST GATIEN DES B,49.3645,0.167,139,10,0,18.9,15.65,31.8,27.65,21.68,demuzere,non_bati,12.0,14,14,Ouest atlantique
14624001,L OUDON LIEURY_SAPC,48.9895,-0.009167,52,10,0,16.8,12.06,34.4,29.4,21.4,demuzere,non_bati,14.0,14,14,Ouest atlantique
14634001,SAINT MICHEL DE,49.006833,0.1295,140,10,0,18.9,15.52,33.6,29.45,22.380000000000003,demuzere,non_bati,12.0,12,12,Ouest atlantique
14659001,ST SYLVAIN_SAPC,49.06,-0.234333,62,10,0,17.1,12.9,34.6,28.78,21.01,demuzere,non_bati,14.0,14,14,Ouest atlantique
14762004,VIRE HIPPODROME,48.850833,-0.899,100,10,0,16.2,13.320000000000002,33.4,29.47,22.18,demuzere,non_bati,14.0,14,14,Ouest atlantique
15001003,ALLANCHE,45.232,2.937667,1010,10,0,10.6,7.380000000000001,28.7,26.51,17.419999999999998,demuzere,non_bati,9.0,9,14,
15014001,AURILLAC - VILL,44.935833,2.438333,707,10,0,17.7,13.919999999999998,31.9,29.04,21.93,demuzere,urbain_aere,9.0,6,6,
15014004,AURILLAC,44.8915,2.419167,632,10,0,13.8,10.84,31.0,28.66,20.380000000000003,demuzere,non_bati,14.0,14,14,
15025001,PRAT DE BOUC,45.0525,2.792,1405,10,0,14.0,10.67,24.0,21.62,16.45,demuzere,non_bati,14.0,14,14,
15050001,LE CLAUX,45.1725,2.7105,1033,10,0,12.9,9.81,27.0,24.69,17.3,demuzere,non_bati,14.0,14,14,
15053001,COLTINES,45.074667,2.990667,979,10,0,9.9,7.650000000000001,28.8,25.85,17.7,demuzere,non_bati,14.0,14,14,
15060002,DEUX-VERGES,44.8015,3.012667,1080,10,0,13.8,10.54,26.9,24.86,17.730000000000004,demuzere,non_bati,14.0,12,12,
15085001,LABROUSSE,44.855333,2.540667,800,10,0,17.4,14.1,31.2,28.97000000000001,20.97,demuzere,non_bati,12.0,12,12,
15101004,LE LIORAN_SAPC,45.080833,2.747667,1236,10,0,14.9,10.320000000000002,26.1,23.57,17.080000000000002,demuzere,non_bati,6.0,11,11,
15108003,FAVEROLLES-STADE,44.933167,3.1455,989,10,0,13.2,11.09,29.5,27.27,19.28,demuzere,non_bati,12.0,12,12,
15114002,MARCENAT,45.302667,2.833,1075,10,0,14.0,10.02,26.8,24.79,18.04,demuzere,non_bati,12.0,12,12,
15118002,MARMANHAC,45.002833,2.4745,644,10,0,13.5,9.77,31.1,28.93,20.24,demuzere,non_bati,14.0,12,12,
15119001,MASSIAC,45.263333,3.197833,533,10,0,15.3,10.69,32.8,30.58,20.92,demuzere,bati_special,9.0,9,9,
15120005,MAURIAC,45.222167,2.293167,674,10,0,16.2,12.57,30.8,28.18,21.09,demuzere,non_bati,14.0,14,14,
15122002,MAURS,44.734167,2.166,480,10,0,18.1,15.14,32.2,30.03,23.37,demuzere,non_bati,14.0,14,14,
15138001,MURAT,45.1095,2.862167,904,10,0,12.1,8.870000000000001,29.8,27.25,18.32,demuzere,non_bati,6.0,6,12,
15162003,RIOM-MONTAGNES,45.280167,2.664667,837,10,0,14.5,11.3,30.1,26.99,19.380000000000003,demuzere,urbain_aere,9.0,6,6,
15187006,ST FLOUR,45.024333,3.067333,909,10,0,13.1,10.17,29.0,26.829999999999995,19.03,demuzere,non_bati,14.0,14,14,
15191001,ST ILLIDE,45.064,2.303833,635,10,0,15.7,12.7,31.3,28.76,21.34,demuzere,non_bati,12.0,12,12,
15196001,ST MAMET,44.858833,2.310667,740,10,0,18.6,16.02,30.3,27.93,22.02,demuzere,non_bati,9.0,12,12,
15207002,ST- PONCY_SAPC,45.178333,3.174167,805,10,0,11.5,7.58,30.8,28.08,18.15,demuzere,non_bati,14.0,14,14,
15226001,SENEZERGUES,44.704,2.428167,530,10,0,17.1,14.49,32.6,30.360000000000003,22.14,demuzere,non_bati,12.0,12,12,
15235002,LES TERNES,44.992833,3.001833,1007,10,0,10.1,7.55,28.3,26.05,17.54,demuzere,non_bati,14.0,14,14,
15258004,VIC SUR CERE,44.965833,2.612167,657,10,0,16.0,11.19,31.2,28.590000000000003,20.28,demuzere,non_bati,9.0,9,12,
16028001,BARBEZIEUX,45.464333,-0.170167,81,10,0,15.8,13.15,35.2,31.840000000000003,23.1,demuzere,non_bati,14.0,14,14,Aquitaine / Sud-Ouest
16078001,ANGOULEME - BRIE - CHAMPNIERS,45.728,0.220667,124,10,2,21.4,16.39,35.2,32.02,24.89,demuzere,non_bati,14.0,14,14,
16089001,COGNAC,45.665,-0.315833,30,10,0,19.0,16.05,36.1,32.67,25.160000000000004,demuzere,non_bati,9.0,9,14,
16113001,LA COURONNE,45.627833,0.099833,58,10,0,15.6,12.64,37.8,33.89,24.02,demuzere,bati_special,9.0,9,9,
16193001,LOUZAC ST ANDRE,45.735833,-0.381833,51,10,0,19.4,15.9,36.0,32.71,24.72,demuzere,bati_special,9.0,9,9,
16225001,MONTEMBOEUF,45.787167,0.543,247,10,5,22.4,18.380000000000003,33.8,30.870000000000005,24.76,demuzere,non_bati,14.0,14,14,
16256001,PASSIRAC,45.334,-0.078667,114,10,0,15.6,13.02,35.1,32.33,22.76,demuzere,non_bati,12.0,12,12,Aquitaine / Sud-Ouest
16279001,RIOUX MARTIN,45.262,0.003333,81,10,0,16.4,13.59,35.6,32.209999999999994,23.58,demuzere,non_bati,14.0,14,14,Aquitaine / Sud-Ouest
16363001,SAULGOND_SAPC,45.956333,0.781667,228,10,0,19.2,15.32,34.6,31.410000000000004,23.74,demuzere,non_bati,14.0,14,14,
