NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,NTrop_glissant_max,TnMoy_glissant_max,window_days,episode
9206002,MONT D'OLMES,42.843667,1.744333,1500,0.0,17.1,5,canicule-aout-2003
9206400,Mont d Olmes,42.843833,1.744167,1472,0.0,17.1,5,canicule-aout-2003
9225004,PAMIERS LYCAGRI,43.127,1.6455,294,4.0,20.8,5,canicule-aout-2003
9230001,LE PLA,42.715,2.083667,1040,0.0,13.1,5,canicule-aout-2003
9250001,LES CASCADES,42.963667,1.748,530,3.0,20.740000000000002,5,canicule-aout-2003
9277001,ST-YBARS,43.2515,1.4215,330,5.0,22.2,5,canicule-aout-2003
9289001,ST GIRONS,43.005333,1.106833,414,1.0,18.5,5,canicule-aout-2003
9290004,EYLIE D'EN HAUT,42.835167,0.9345,1010,0.0,18.42,5,canicule-aout-2003
9290400,SENTEIN EYLIE HAUT,42.835333,0.934667,1000,0.0,18.060000000000002,5,canicule-aout-2003
9301001,SOULAN,42.914667,1.234333,638,0.0,14.559999999999999,5,canicule-aout-2003
9306001,TARASCON SUR AR,42.850667,1.598333,475,1.0,16.7,5,canicule-aout-2003
9334004,VICDESSOS,42.771667,1.488167,750,0.0,15.9,5,canicule-aout-2003
10002001,AILLEVILLE_SAPC,48.254167,4.685667,195,0.0,18.080000000000002,5,canicule-aout-2003
10030001,TROYES-BARBEREY,48.324667,4.02,112,1.0,18.1,5,canicule-aout-2003
10057001,BOUY-SUR-ORVIN,48.439833,3.504833,102,2.0,19.66,5,canicule-aout-2003
10060001,BREVIANDES,48.263333,4.09,115,2.0,19.7,5,canicule-aout-2003
10075001,CHAMPFLEURY,48.619667,4.050833,118,2.0,19.0,5,canicule-aout-2003
